product_id,product_name,price_usd,rating,reviews,category_id
P409317,Always On Longwear Matte Liquid Lipstick,27.0,4.24,2766,4
P9889,Photo Finish Smooth  Blur OilFree Foundation Primer,42.0,4.32,7492,4
P19267373,Cover Shot Eye Shadow Palette,32.0,4.36,1377,4
P387426,StepByStep Contour Kit,40.0,4.03,1425,4
P292403,Studio Skin 24 Hour OilFree Hydra Foundation,43.0,4.19,3142,4
P429909,Cali Contour Face Palette,43.0,4.65,531,4
P422463,Mini Photo Finish Smooth  Blur OilFree Foundation Primer,16.0,4.32,7480,6
P477826,Smashbox X Becca Under Eye Brightening Corrector,33.0,4.13,325,4
P447363,Studio Skin 24 Hour Full Coverage Waterproof Foundation,38.0,3.57,2571,4
P460019,Halo Healthy Glow Tinted Moisturizer Broad Spectrum SPF 25 with Hyaluronic Acid,41.0,4.27,637,4
P380998,Always Sharp Longwear Waterproof Kôhl Eyeliner Pencil,27.0,3.46,1231,4
P427042,Photo Edit Eye Shadow Trio,23.0,4.25,224,4
P375100,Photo Finish Hydrating Under Eye Primer,29.0,3.94,480,4
P454512,Always On Cream to Matte Lipstick,27.0,4.5,452,4
P440044,Studio Skin Flawless OilFree 24 Hour Concealer,29.0,4.4,739,4
P467974,Always On Cream Shadow,28.0,4.38,727,4
P439936,Gloss Angeles Lip Gloss,25.0,4.51,429,4
P477825,Smashbox X BECCA Shimmering Skin Perfector Pressed Highlighter,40.0,4.71,154,4
P284701,Full Exposure Lash Volumizing Mascara,28.0,3.97,1139,4
P429021,Super Fan Lash Lengthening Mascara,28.0,4.21,1153,4
P477824,Smashbox X BECCA Mini Shimmering Skin Perfector Pressed Highlighter,23.0,5.0,2,6
P260311,Waterproof Brow Tech To Go Pencil  Gel Brush,28.0,4.27,773,4
P479989,Mini Photo Finish Primerizer Hydrating Face Primer with Hyaluronic Acid,16.0,4.54,521,6
P479985,Photo Finish Primerizer Hydrating Face Primer with Hyaluronic Acid,42.0,4.54,521,4
P454358,Jumbo Photo Finish Smooth  Blur OilFree Foundation Primer,60.0,4.8,10,4
P453267,Mindful 5 Nourishing Lip Oil,18.0,4.37,609,4
P417882,Always On Waterproof Gel Eye Liner,23.0,3.99,114,4
P456374,Halo Fresh Setting  Perfecting Powder,43.0,4.27,506,4
P479988,Mini Photo Finish Control Mattifying Face Primer with Salicylic Acid,16.0,4.39,430,6
P439937,Gloss Angeles Extra Shine Clear Lip Gloss,25.0,4.3,33,4
P479982,Photo Finish Control Mattifying Face Primer with Salicylic Acid,42.0,4.39,430,4
P500297,Mini Halo Healthy Glow Tinted Moisturizer Broad Spectrum SPF 25 with Hyaluronic Acid,16.0,3.33,12,6
P429910,Always On Liquid Eyeliner,23.0,3.13,188,4
P479983,Photo Finish Correct AntiRedness Face Primer,42.0,3.93,424,4
P398372,Brow Tech Matte Pencil  Brush,21.0,3.82,158,4
P479986,Mini Photo Finish Correct AntiRedness Face Primer,16.0,3.93,424,6
P501284,Halo Sheer To Stay Cream Cheek  Lip Tint,28.0,4.2,416,4
P479987,Mini Photo Finish Illuminate Glow Face Primer,16.0,4.41,410,6
P479984,Photo Finish Illuminate Glow Face Primer,42.0,4.41,410,4
P501511,Photo Finish Intensify 24 Hour Eyeshadow Primer,26.0,3.71,14,4
P482744,Mini Photo Finish Revitalize 8in1 Primer Essence,17.0,4.34,461,4
P502061,Photo Finish Endurance Breathable Setting Spray,32.0,4.4,416,4
P502009,Mini Photo Finish Endurance Breathable Setting Spray,17.0,4.4,416,6
P482743,Photo Finish Revitalize 8in1 Primer Essence,31.0,4.34,461,4
P503218,Skin Obsessed ColorCorrecting Primer Set,42.0,4.29,123,4
P504170,OnSet Essentials: Primer  Setting Spray Trio Set,34.0,4.29,123,4
P447213,45 Retinol Serum,105.0,4.45,148,7
P451748,15 Niacinamide Gel Serum,75.0,4.16,132,7
P451745,30 Glycolic Acid Peel Concentrate,46.0,4.12,24,7
P451750,Oligo Peptide Eye Cream,65.0,4.5,6,7
P477706,35 Vitamin C Fusion Serum,105.0,5.0,3,7
P504698,Bio Hyaluronic Moisturizer Cream,95.0,4.29,123,7
P406080,Brazilian Bum Bum Body Cream,48.0,4.3,8671,1
P444048,Bum Bum Jet Set,30.0,4.51,901,1
P421481,Mini Brazilian Crush Body Fragrance Mist,24.0,4.47,1275,6
P417312,Brazilian Crush Cheirosa 62 Bum Bum Hair  Body Fragrance Mist,24.0,4.3,1814,2
P425318,Mini Brazilian Bum Bum Cream,22.0,4.3,8550,6
P472072,Brazilian Crush Cheirosa 40 Bom Dia Hair  Body Fragrance Mist,24.0,4.39,802,2
P442821,Glowmotions Glow Body Oil,35.0,4.08,642,1
P411862,Brazilian 4 Play Moisturizing Shower CreamGel,26.0,4.29,1154,1
P483156,Brazilian Crush Cheirosa 68 Beija Flor Hair  Body Fragrance Mist,38.0,4.26,452,2
P482745,Mini Brazilian Crush Cheirosa 68 Beija Flor Hair  Body Fragrance Mist,24.0,4.09,269,6
P482316,Beija Flor ElastiCream with Collagen and Squalane,48.0,4.11,758,1
P463959,Brazilian Crush Cheirosa 71 Hair  Body Fragrance Mist,24.0,4.12,754,2
P470125,Bom Dia Bright Body Cream with Vitamin C,48.0,4.43,971,1
P503931,Bum Bum Firmeza Firming  Debloating Body Oil,52.0,4.39,175,1
P459306,Bum Bum Body Scrub,42.0,4.11,404,1
P415747,Brazilian Kiss Cupuaçu Lip Butter,18.0,4.13,1350,7
P449169,Brazilian Crush Cheirosa 39 Coco Cabana Hair  Body Fragrance Mist,24.0,4.1,321,2
P500027,Brazilian Joia  Milky LeaveIn Conditioner,28.0,4.49,302,3
P479990,Brazilian Glossy Nourishing AntiFrizz Hair Oil,34.0,4.02,419,3
P482317,Mini Beija Flor ElastiCream with Collagen and Squalane,22.0,3.92,219,1
P472187,Rio Deo AluminumFree Refillable Deodorant Cheirosa 62,16.0,3.73,729,1
P448211,Coco Cabana Intense Hydration Body Cream,48.0,3.37,1894,1
P470126,Mini Bom Dia Bright Body Cream,22.0,4.23,303,1
P457858,Coco Cabana Jet Set,30.0,3.91,96,1
P406081,Samba 2Step Foot Fetish Care,27.0,4.27,322,1
P467265,Triple Brazilian Butter Hair Repair Treatment Mask,36.0,4.23,451,3
P501775,Bom Dia Bright Clarifying AHA BHA Body Wash,26.0,4.67,181,1
P476427,Brazilian Touch Hand Cream,16.0,4.11,94,1
P501809,Bom Dia Body Scrub 10 AHA BHA Resurfacing Complex  Crushed Maracujá Seeds,42.0,4.78,125,1
P449168,Coco Cabana Body Cream  With New Coconut Scent and Plush Moisture Mini,22.0,3.12,352,1
P447775,Brazilian 4 Play Moisturizing Shower CreamGel Mini,10.0,4.17,83,1
P503113,SOL Cheirosa 62 Eau de Parfum,78.0,4.12,86,2
P457275,Coco Cabana Moisturizing Body CreamCleanser,26.0,4.21,94,1
P504143,Rio Deo AluminumFree Deodorant Cheirosa 40,16.0,3.44,63,1
P503096,Mini SOL Cheirosa 62 Eau de Parfum,26.0,3.32,22,6
P457276,Mini Coco Cabana Moisturizing Body CreamCleanser,10.0,3.44,39,1
P504332,Body Firmeza Massage Tool,20.0,4.8,5,1
P505159,Mini Rio Radiance Perfume Mist,24.0,4.26,99,6
P505154,Rio Radiance Perfume Mist,38.0,4.26,99,2
P505355,Brazilian Joia Strengthening  Smoothing Shampoo,26.0,5.0,29,3
P505372,Brazilian Joia Strengthening  Smoothing Conditioner,26.0,5.0,31,3
P505341,Mini Brazilian Joia Strengthening  Smoothing Shampoo,12.0,4.29,123,3
P505352,Mini Brazilian Joia Strengthening  Smoothing Conditioner,12.0,5.0,1,3
P504508,Set  Protect Makeup Setting Spray SPF 30 with Hyaluronic Acid,42.0,4.5,10,4
P504517,Brightening Eye Cream Mineral SPF 15 with Peptides,68.0,4.87,15,7
P504509,Hydra Lip Masque Mineral SPF 15 with Peptides,26.0,4.67,12,7
P504513,Tinted Glow Lotion Mineral SPF 50,58.0,4.38,21,1
P504515,Daily Defense Moisturizer Mineral SPF 60 with Vitamin C,58.0,3.8,10,7
P504510,Clean Conscious Body Sunscreen Mist with Vitamin C,36.0,4.7,23,1
P504519,Daily Defense Mineral Body Lotion SPF 30,58.0,5.0,8,1
P481831,Tan Tonic Glow Drops,42.0,4.67,1053,7
P407450,Self Tan Classic Bronzing Mousse,34.0,4.26,515,7
P481830,SelfTan Luxe Whipped Crème Mousse,48.0,4.63,502,7
P407448,Self Tan Express Bronzing Mousse,46.0,4.11,442,7
P456206,Self Tan Purity Vitamins Bronzing Water Body Mist,45.0,4.39,402,7
P432262,Self Tan Purity Bronzing Water Face Mist,33.0,3.88,400,7
P481832,Gradual Tan Watermelon Daily Firming Lotion,29.0,4.32,386,7
P456400,Double Sided Luxe Tan Applicator Mitt,9.0,4.56,378,7
P429683,Self Tan Purity Bronzing Water Mousse,44.0,3.83,160,7
P407452,Self Tan Dark Bronzing Mousse,45.0,3.9,236,1
P419466,Tan Build Up Remover Mitt,9.0,4.95,59,7
P442747,Self Tan Purity Water Gel,44.0,3.31,58,7
P456204,Purity Tanning Waters Mini Kit,25.0,3.2,30,7
P456401,Self Tan Express Bronzing Gel,46.0,3.48,23,7
P456203,Self Tan Express Starter Kit,20.0,3.53,19,7
P482318,Gradual Tan Tinted Daily Firming Lotion,29.0,2.75,16,7
P409602,Self Tan Classic Bronzing Mist,44.0,3.81,21,1
P407201,Self Tan Classic Bronzing Lotion,44.0,3.63,27,1
P504785,Luxe Body Serum,48.0,4.82,892,1
P471796,Self Tan Kit,20.0,4.0,1,1
P483691,Gradual Tan Classic Daily Youth Boosting Cream,29.0,5.0,1,7
P63087293,Glitter  Glow Liquid Eye Shadow,25.0,4.51,1967,4
P253818,Stay All Day Waterproof Liquid Eye Liner,24.0,4.34,11255,4
P427385,Shimmer  Glow Liquid Eye Shadow,25.0,4.65,1197,4
P261621,Smudge Stick Waterproof Eye Liner,22.0,3.9,2014,4
P269019,One Step Correct,36.0,3.98,1267,4
P406281,Correct  Perfect AllInOne Color Correcting Palette,45.0,4.16,175,4
P429008,Stay All Day Waterproof Liquid Eye Liner  Micro Tip,24.0,4.08,348,4
P397901,Huge Extreme Lash Mascara,26.0,3.93,916,4
P466152,Stay All Day DualEnded Waterproof Liquid Eye Liner,32.0,3.83,58,4
P482319,Mini Stay All Day Waterproof Liquid Eye Liner,12.0,3.39,18,6
P504316,Glisten  Glow Liquid Eye Shadow,25.0,4.29,123,4
P474113,TL Advanced  Tightening Neck Cream PLUS for Firming  Brightening,95.0,4.04,153,7
P474117,Mini TL Advanced  Tightening Neck Cream PLUS for Firming  Brightening,15.0,4.04,153,7
P474110,SuperC Retinol Brighten  Correct Vitamin C Serum,72.0,4.65,114,7
P474121,SD Advanced  PLUS Intensive Moisturizer For Wrinkles  Stretch Marks,82.0,4.68,92,7
P474109,Daily Reveal  Exfoliating Face Pads with AHA  BHA  PHA  TXA,45.0,4.75,64,7
P474122,Advanced Retinol Nightly Renewal Face Moisturizer with Retinol,119.0,4.78,64,7
P474119,Line BlurFector  Instant Wrinkle Blurring Face Primer,39.0,4.59,51,4
P474111,SuperC SPF 30 Vitamin C Face Moisturizer,69.0,4.65,52,7
P480191,Contour Restore Tightening  Sculpting Moisturizing Face Cream,99.0,4.77,48,7
P474116,Peptight  360˚ Tightening Eye Serum,72.0,4.49,47,7
P474115,Peptight  Tightening  Brightening Face Serum,99.0,4.81,47,7
P474107,Hyaluronic Tripeptide GelCream for Eyes,65.0,4.69,45,7
P481743,Peptight Tightening Neck Serum Roller,79.0,4.8,44,7
P481742,Advanced Retinol Daily Repair Face Moisturizer Broad Spectrum SPF 30,99.0,4.71,42,7
P504050,Advanced Retinol Nightly Multi Correct Serum,99.0,4.79,42,7
P474118,Intensive Eye Cream Concentrate for Wrinkles PLUS,72.0,4.42,40,7
P502758,SuperC Dark Circle Brightening Eye Serum,65.0,4.55,40,7
P474124,Crepe Control  Tightening Body Cream,59.0,4.67,27,1
P474125,The Gamechangers,79.0,4.68,25,7
P474123,Crepe Control  Exfoliating Body Scrub,35.0,4.83,24,1
P474114,Power Starters Tightening Trio,89.0,4.53,19,7
P505378,Multi Action Clear Acne Control 30Day Trial Kit,39.0,4.88,8,7
P505381,Multi Action Clear Gentle Daily Brightening  Retexturizing Toner for Acne and Breakouts,39.0,5.0,3,7
P505392,Multi Action Clear Acne Clearing Treatment Lotion for Breakouts,49.0,5.0,1,7
P505379,Multi Action Clear Gentle Daily Clarifying Cleanser for Acne and Breakouts,29.0,4.29,123,7
P469538,AntiAging First Care Activating Serum,89.0,4.57,976,7
P476729,Mini First Care Activating Serum,25.0,4.57,976,7
P505346,First Care Activating Serum 25th Anniversary Limited Edition,110.0,4.58,958,7
P450633,Gentle Cleansing Oil Makeup Remover,40.0,4.45,406,7
P476730,Mini Gentle Cleansing Oil Makeup Remover,13.0,4.45,406,7
P481833,Concentrated Ginseng Renewing Cream,260.0,4.48,342,7
P469537,Bestsellers Trial Kit,58.0,4.7,302,7
P450632,Gentle Cleansing Foam Hydrating Makeup Remover,38.0,4.56,277,7
P476731,Mini Gentle Cleansing Foam Hydrating Makeup Remover,12.0,4.56,277,7
P483708,Mini Essential Comfort Firming Cream,28.0,4.5,257,7
P483692,Essential Comfort Firming Cream,120.0,4.5,257,7
P502395,Concentrated Ginseng Renewing Serum,210.0,4.7,142,7
P475172,Overnight Vitalizing Mask,54.0,4.72,106,7
P481834,Concentrated Ginseng Renewing Cream Classic,260.0,4.8,60,7
P481835,Mini Concentrated Ginseng Renewing Cream,52.0,4.48,342,6
P463110,Clarifying Peel Off Mask,45.0,4.5,10,7
P502393,Mini Concentrated Ginseng Renewing Serum,65.0,4.7,142,6
P483694,Essential Comfort Balancing Water,68.0,5.0,4,7
P463109,Overnight Vitalizing Sleeping Mask,54.0,3.25,4,7
P502448,Concentrated Ginseng Renewing Eye Cream,140.0,4.33,3,7
P483693,Essential Comfort Moisture Cream,80.0,5.0,3,7
P501175,White Ginseng Radiance Refining Mask,68.0,5.0,1,7
P483086,Essential Comfort Balancing Emulsion,72.0,4.0,1,7
P502474,Concentrated Ginseng Renewing Rescue Ampoule,130.0,4.29,123,7
P502381,Concentrated Ginseng Renewing Sheet Masks,120.0,4.29,123,7
P505270,First Care Radiance Set,95.0,4.29,123,7
P505358,Concentrated Ginseng Renewing Cream Set,260.0,4.29,123,7
P429952,Jet Lag Mask,49.0,4.03,4427,7
P480630,Mini Jet Lag Mask,26.0,4.03,4427,7
P501777,Sheer Skin Tint with Hyaluronic Acid  Squalane,42.0,4.47,409,4
P455936,Lip Butter Balm,24.0,4.27,1157,7
P449180,CC Me Vitamin C  Niacinamide Serum,68.0,4.09,896,7
P466153,Cloud Dew Gel Cream Moisturizer,45.0,4.46,646,7
P479125,Mini Cloud Dew OilFree Gel Cream,17.0,4.46,646,7
P436387,Overtime Mask,49.0,4.41,531,7
P469189,Summer Silk Nourishing Body Lotion,28.0,3.74,270,1
P440504,R  R Mask,54.0,3.8,493,7
P482074,Dream Oasis Deep Hydration Serum,44.0,4.74,485,7
P480192,Light Aura Vitamin C  Peptide Eye Cream,42.0,4.36,381,7
P455242,Super Amino Gel Cleanser,35.0,4.08,312,7
P471283,Babymoon Belly Balm,29.0,4.09,102,1
P503827,Midnight Ritual Retinol Renewal Serum,69.0,4.76,228,7
P476028,Heavenly Sixteen AllInOne Face Oil,55.0,4.45,213,7
P472333,ROOT REFRESH Micellar Rinse with Apple Cider Vinegar,31.0,4.12,51,3
P472335,REVIVE ME Daily Moisturizing Spray,31.0,4.6,25,3
P472334,SOOTHE ME Daily Scalp Serum for Dry Scalp Relief,28.0,4.39,18,3
P472337,HAIR FLOURISH Vegan Biotin Gummies,30.0,4.9,10,3
P472336,"Hair Flourish, Biotin Infused Scalp Serum",28.0,4.06,18,3
P472340,Tea Tree Essential Oil,15.0,4.25,4,3
P472339,Peppermint Essential Oil,15.0,5.0,1,3
P502217,"Minis, Post Gym Hair Kit for Travel and Workout Bags",40.0,4.5,4,3
P472338,Argan Essential Oil,15.0,4.5,2,3
P483695,Signature Scalp Balancing Shampoo,20.0,4.25,12,3
P500999,Signature Scalp Balancing Scrub,31.0,4.57,7,3
P500331,Signature Scalp Balancing Conditioner,20.0,4.29,7,3
P309308,Good Genes AllInOne AHA Lactic Acid Treatment,122.0,4.34,5393,7
P393718,Luna Sleeping Retinoid Night Oil,105.0,4.08,2442,7
P410400,UFO Salicylic Acid BHA Acne Treatment Face Oil,80.0,4.14,2281,7
P418346,CEO 15 Vitamin C Brightening Serum,85.0,4.1,1785,7
P476414,5 Stars Retinol  Niacinamide Eye Serum,65.0,4.64,1718,7
P424948,Auto Correct Brightening  Depuffing Eye Cream for Dark Circles,65.0,4.03,1679,7
P402718,Power Couple Advanced Retinol and Lactic Acid Duo,72.0,4.3,1495,7
P448937,ICE Ceramide Moisturizer with Vitamin F,65.0,4.08,1178,7
P418629,CEO Vitamin C Brightening Rich Hydration Moisturizer,22.0,3.99,1101,7
P416139,Mini CEO Vitamin C Brightening Rich Hydration Moisturizer,65.0,4.01,977,7
P309310,Ceramic Slip French Green Clay Cleanser,35.0,3.85,950,7
P442761,CEO Glow Vitamin C  Turmeric Face Oil,80.0,4.08,843,7
P503726,B3 Nice 10 Niacinamide Serum,65.0,4.73,624,7
P309306,Juno Antioxidant  Superfood Face Oil,72.0,4.33,585,7
P482551,CEO Afterglow Brightening Vitamin C Moisturizer,65.0,4.67,527,7
P483076,CEO Afterglow Brightening Vitamin C Moisturizer,22.0,4.67,527,7
P440075,A HighDose Retinol Serum,85.0,4.2,516,7
P459499,Clean Rinse Clarifying Scalp Serum with Niacinamide,48.0,4.4,77,3
P402014,Blue Moon CleanRinse Cleansing Balm,50.0,4.27,276,7
P432053,Multivitamins 15 Vitamin C  Retinol Mini Set,28.0,3.85,158,7
P460627,Saturn Sulfur  Niacinamide Spot Treatment Mask,20.0,3.15,99,7
P463964,Pink Drink Firming Resurfacing Peptide Face Mist,48.0,3.81,94,7
P503909,Mini CEO Afterglow Brightening Vitamin C Moisturizer,22.0,4.67,527,6
P504223,Mini Good Genes AllInOne AHA Lactic Acid Treatment,43.0,4.34,5393,6
P455235,Superstars AntiAging Serum and Eye Kit,130.0,4.16,25,7
P461535,All About Acne Breakout  Blackhead Set,95.0,4.2,25,7
P504219,Mini CEO 15 Vitamin C Brightening Serum,43.0,4.12,1677,6
P483495,Wake Up With Me Morning Routine Kit,95.0,4.08,13,7
P483494,Go To Bed With Me AntiAging Night Routine,93.0,4.08,12,7
P504207,Mini A HighDose Retinol Serum,43.0,5.0,1,6
P454380,Unseen Sunscreen SPF 40 PA,48.0,4.26,3262,7
P470255,Mini Unseen Sunscreen SPF 40 PA,22.0,4.26,3260,7
P456218,Glowscreen Sunscreen SPF 40 PA with Hyaluronic Acid  Niacinamide,38.0,4.15,2049,7
P482320,Mini Glowscreen Sunscreen SPF 40 PA with Hyaluronic Acid  Niacinamide,22.0,3.97,1439,7
P454383,PLAY Everyday Sunscreen Lotion SPF 50 PA,34.0,4.1,1059,7
P454384,Mini PLAY Everyday Lotion SPF 50 with Sunflower Extract,22.0,4.1,1059,7
P442701,Shimmershade Illuminating Cream Eyeshadow SPF 30,24.0,4.06,388,4
P439928,Superscreen Daily Moisturizer Sunscreen SPF 40 PA,44.0,3.7,646,7
P466154,Daily Dose Vitamin C  SPF 40 Sunscreen Serum PA,46.0,3.67,573,7
P463353,CC Screen 100 Mineral CC Cream SPF 50 PA,44.0,3.4,527,7
P429953,Glow Stick Sunscreen SPF 50 PA,26.0,3.66,501,7
P482324,Mini (Re) Setting Refreshing Mist SPF 40,20.0,2.61,56,6
P470057,Mineral Sheerscreen Sunscreen SPF 30 PA,38.0,3.95,455,7
P482321,Mini Mineral Sheerscreen Sunscreen SPF 30 PA,22.0,3.95,455,7
P453226,BrightEyed 100 Mineral Eye Cream SPF 40 PA,40.0,3.6,445,7
P454387,Glow Oil Body Sunscreen SPF 50 PA,38.0,3.95,396,7
P454388,Mini Glow Oil SPF 50 PA,15.0,3.95,396,7
P482323,(Re) Setting Refreshing Mist SPF 40,34.0,3.66,379,7
P467976,(Re)setting 100 Mineral Powder Sunscreen SPF 35 PA,35.0,4.04,376,7
P504045,Daily Dose Bioretinol  Mineral SPF 40 with Bakuchiol,46.0,4.74,367,7
P454392,Handscreen Sunscreen SPF 40,38.0,4.0,277,1
P446909,Zincscreen 100 Mineral Sunscreen Lotion SPF 40 PA,44.0,3.87,354,7
P482325,Every Single Face Watery Lotion SPF 50,34.0,4.28,353,7
P454389,PLAY Antioxidant Body Sunscreen Mist SPF 50 PA,21.0,3.9,294,7
P479351,Daily Dose HydraCeramide Boost  SPF 40 Sunscreen Oil PA,46.0,4.38,267,7
P470058,Glowscreen Body Sunscreen SPF 40 PA,42.0,4.44,262,7
P454393,Mini Handscreen SPF 40,14.0,4.0,277,1
P476733,Mineral Mattescreen Sunscreen SPF 40 PA,38.0,4.02,131,7
P505211,(Glow)Setting 100 Mineral Powder SPF 35,36.0,4.48,124,7
P454385,Mini PLAY Everyday Sunscreen Lotion SPF 30 PA,34.0,4.33,57,7
P482322,Mini Mineral Mattescreen Sunscreen SPF 40 PA,22.0,4.12,24,7
P456407,PLAY Body Sunscreen Mousse SPF 50,34.0,3.96,24,7
P454391,PLAY Antioxidant Body Sunscreen Mist SPF 30 PA,21.0,3.37,19,7
P482746,PLAY 100 Mineral Lotion SPF 30 with Green Algae,36.0,4.09,11,7
P504320,SPF Bestsellers Kit,30.0,3.75,8,7
P500782,100 Mineral SPF Starter Kit,29.0,1.8,5,7
P500060,Play! Mineral SPF Stick,24.0,3.0,4,7
P482747,PLAY Mineral Mist SPF 30 with Marigold Extract,34.0,2.5,2,7
P505208,100 Mineral Sunscreen Starter Kit,30.0,5.0,1,7
P504911,Everyday SPF Faves,60.0,4.29,123,7
P471577,Moondust Hair Wash,29.0,4.33,104,3
P471580,Moondust Hair Wash Fragrance Free,29.0,4.23,26,3
P471578,Moondust Conditioner,29.0,3.0,9,3
P471581,Moondust Conditioner Fragrance Free,29.0,2.5,20,3
P415212,"Volumizing Hot Rollers LUXE for Volume, Body, and Shine",139.99,3.42,96,3
P282405,SinglePass Compact Travel Styling Flat Iron with Cap (White  Rose Gold),89.0,4.2,200,8
P428229,SinglePass Curl 125” Professional Ceramic Curling Iron,169.99,3.8,119,3
P477244,AireBrush Duo Interchangeable Hot Air Blow Dry Brush,189.99,4.2,196,3
P445425,SinglePass Curl 1 Professional Curling Iron,169.99,4.52,27,3
P428228,SinglePass Wave Professional Tapered Ceramic Styling Wand,169.99,4.48,42,3
P422239,BodyWaver 175” Professional Ceramic Styling Iron for Waves and Volume (White  Rose Gold),169.99,3.38,65,3
P424208,Source HandHeld Mineral Water Filter,150.0,2.93,14,3
P469539,Fit Hair Dryer,149.99,4.7,200,3
P445441,Smooth Paddle Brush,35.0,3.6,15,3
P445439,Volume Round Brush,35.0,3.18,17,3
P463355,Curl ID 125” Smart Curling Iron with Interactive Touch Interface,249.0,4.51,63,3
P500153,AireLuxe Hair Dryer,199.99,4.84,183,3
P500152,Edge Heated Smoothing  Styling Brush,149.99,4.57,197,3
P502211,SinglePass Curl 1 ½” Professional Curling Iron,169.99,4.84,45,3
P502161,Lucea 1 ½” Professional Straightening and Styling Iron,189.99,4.92,195,3
P445440,Dry Vent Brush,35.0,3.5,8,3
P481501,Afar  Lightweight Travel Size Hair Dryer,179.99,4.8,206,3
P469540,Fit Diffuser,25.0,2.67,3,3
P502204,SinglePass Curl ½” Professional Curling Iron,169.99,4.91,44,3
P502212,SinglePass Curl ¾” Professional Curling Iron,169.99,4.92,51,3
P500164,Soft Touch 3 Diffuser,30.0,5.0,1,3
P504176,Smooth ID 1” Digital Ceramic Flat Iron with Smart Heat Setting Personalization,249.0,4.91,105,3
P500157,Smoothing Comb Blow Dryer Attachment,30.0,1.0,1,3
P503810,AireBrush Duo 25” Round Brush Attachment,45.0,4.29,123,3
P503812,AireBrush Duo 30” Paddle Brush Attachment,45.0,4.29,123,3
P424988,THE FACE Illuminating SelfTan Drops,50.0,3.99,471,7
P424989,THE BODY Illuminating SelfTan Drops,60.0,4.2,194,7
P424986,THE BUTTER Illuminating Tanning Butter,38.0,4.34,181,7
P424990,THE GRADUAL Illuminating Gradual Tan Lotion,34.0,4.11,171,7
P447199,Super Glow Hyaluronic SelfTan Serum,49.0,3.98,129,7
P424985,THE WATER Hydrating SelfTan Water,48.0,4.0,90,7
P424984,HYDRA MOUSSE Hydrating SelfTan Mousse,49.0,4.08,65,7
P456989,Super Glow Body Hyaluronic SelfTan Serum,49.0,3.68,47,7
P474376,Mini THE FACE Illuminating SelfTan Drops,25.0,3.76,38,7
P433440,Wonder Oil Illuminating SelfTan Oil,69.0,3.82,33,7
P424987,SLEEP OIL Rejuvenating Miracle Tanning Oil,52.0,3.5,24,7
P470545,Super Gloss Instant Bronzing Face Drops with SPF 30,49.0,4.43,21,7
P432664,Instant Hero Skin Perfector,36.0,3.45,11,1
P481837,The Crème Gradual SelfTanning Face Moisturizer,49.0,4.44,18,7
P432665,Glyco Water SelfTan Eraser,35.0,2.14,7,1
P278610,Amazonian Clay 12Hour Blush,30.0,4.61,6187,4
P403812,Tartelette In Bloom Clay Eyeshadow Palette,45.0,4.66,3303,4
P482750,Maracuja Juicy Lip Plump,24.0,3.69,326,4
P391759,Tartelette Amazonian Clay Matte Eyeshadow Palette,45.0,4.47,2225,4
P405601,SEA Quench Lip Rescue Balm,19.0,4.27,1778,4
P423935,Tartelette Toasted Eyeshadow Palette,45.0,4.46,902,4
P467977,Maracuja Juicy Lip Balm,24.0,4.01,268,4
P433206,Maracuja Creaseless Concealer,29.0,3.23,1919,4
P376726,Maracuja Oil,48.0,4.4,2419,7
P377542,BB blur tinted moisturizer Broad Spectrum SPF 30 Sunscreen,40.0,4.25,3547,4
P111902,"Lights, Camera, Lashes 4in1 Mascara",25.0,4.17,6585,4
P447364,Mini Maracuja Creaseless Concealer,14.0,3.21,574,6
P427600,Chrome Paint Shadow Pot,22.0,4.63,407,4
P405599,SEA drink of H2O hydrating boost moisturizer,39.0,4.24,1749,7
P429612,SEA H2O Lip Gloss,19.0,4.28,458,4
P290629,Amazonian Clay Waterproof 12Hour Concealer,25.0,4.04,1587,4
P67617,Amazonian Clay BB Tinted Moisturizer Broad Spectrum SPF 20 Sunscreen,39.0,4.23,2586,4
P262113,Amazonian Clay Matte Waterproof Bronzer,32.0,4.56,1044,4
P408432,Double Take Eyeliner,26.0,4.22,1142,4
P413181,Tarteist Pro CrueltyFree Lashes,15.0,3.85,437,4
P275309,Picture Perfect Duo,21.0,3.97,1719,6
P405096,SEA Deep Dive Cleansing Gel,12.0,4.31,1157,7
P387228,Timeless Smoothing Primer,39.0,3.95,828,4
P392636,Tarteist Clay Paint Liner,24.0,3.7,1362,4
P409631,SEA FRXXXTION Stick Exfoliating Cleanser,22.0,4.53,969,7
P377545,Maracuja CBrighter Eye Treatment,39.0,4.01,901,7
P415984,Fake Awake Eye Highlighter,22.0,3.99,260,4
P310018,Poreless Mattifying Primer,32.0,3.91,730,4
P456371,Maracuja Hydrating Tinted Moisturizer,30.0,4.04,304,4
P442792,babassu foundcealer skincare foundation SPF 20,40.0,3.8,856,4
P473000,SEA Hydroflex Serum Foundation,39.0,3.89,272,4
P286101,Gifted Amazonian Clay Smart Mascara,25.0,4.33,1943,4
P408285,Lippie Lingerie Matte Lip Tint,24.0,3.77,291,4
P405597,SEA The Airbrusher DoubleEnded Concealer Brush,27.0,4.55,135,4
P450535,Mini Amazonian Clay 12Hour Blush,16.0,4.22,79,4
P427525,Clay Play Face Shaping Palette II,49.0,4.2,235,4
P387175,Colored Clay CC Undereye Corrector,28.0,4.28,722,4
